class,binSpecies,sex,n,n_dead,infant_cutoff_d,ndims,L,rms,arm,wall_s,rho_eta,rho_beta,rho_eps,kappa,omega,s,beta_xc_eps,external_hazard
Aves,Burhinus oedicnemus,f,153,79,262.84761904761905,4,4150.559703770612,0.0292881196431148,removal,81.15280131623149,1.0306224310377134,12.05672682604423,2.2285724489469314,0.1544576347485004,-5.17883796686935,0.4555363503834976,5.410067252577497,
Aves,Pavo muticus,m,175,92,237.3078431372549,4,3450.9541015625928,0.0210253416693329,removal,78.94289987813681,2.8512581546991056,14.508049803940208,3.0128620757408955,0.0010248240528348,-4.342190381673394,0.560452769263863,4.815371377520665,
Mammalia,Eulemur albifrons,m,321,146,347.43081081081084,4,7583.386336162261,0.0236479658444615,removal,159.24743714602664,0.353631833952457,1.4737466724998158,0.818318048222378,0.0010000003316065,-1.5848737032513138,0.7266973004863905,1.8009460694423365,
Aves,Phaps chalcoptera,f,114,65,227.79436619718308,4,2985.8425459380837,0.0334255169975662,removal,54.97029054700397,5.643818183616718,14.076798301011552,2.562481118083476,0.0010338291252217,-4.392184250559832,0.9270984036929644,5.493425181427223,
Mammalia,Mus musculus,f,341,255,60.16627906976744,4,846.1077986140378,0.0446642623497406,production,47.117899988312274,1.145193356960373,0.000100000000048,0.3540406310510191,4.999999999902555,1.617036657009118,3.022639155101732,0.000282453456687,
Mammalia,Philantomba monticola,f,354,210,174.01401515151517,4,3130.825463233179,0.0146632063038265,removal,90.0663475501351,0.6988161623985795,4.42613313574323,1.4546379043711288,0.0026396381282516,-2.802570345715277,0.5746806448275847,3.042773134429453,
Aves,Colius striatus,f,337,210,165.084,4,2322.624033422773,0.0160839681846424,removal,270.5912480459083,0.2161434886897043,3.850437417022458,1.0391107417668917,0.3201267282472904,-3.6015080224405454,0.4474136648588295,3.705512090535432,
Mammalia,Connochaetes taurinus,m,1332,631,136.33350125944585,4,3384.248078056142,0.0294253223769174,removal,271.6836909290869,0.0002589617501574,111.184462532631,14.85092608742356,0.0614353732043649,-7.486693583769963,0.0010835882177336,7.486702302477086,
Mammalia,Callithrix penicillata,m,242,127,201.04012738853504,4,3396.893542029842,0.0263354806394168,production,111.43694535410032,0.1588493362896804,0.0001000000483978,0.4410639388609161,4.999999015495795,0.1798484553085541,0.9036310609759998,0.0002267246074483,
Mammalia,Rousettus aegyptiacus,m,652,355,220.36724511930584,4,3485.9629750438908,0.0163996086457045,removal,66.43541069235653,4.2115464881843705,8.84770764979653,1.2486885938093804,0.2129820138582613,-5.399211972567709,1.643488444238289,7.085599799390162,
Aves,Leucosarcia melanoleuca,m,167,66,222.40500000000003,4,3793.807180439837,0.0216195952981581,removal,48.70959746907465,1.9132943681176109,5.423741317879665,1.0784502183425808,0.2022342291885218,-4.142142175728914,1.2825986954705888,5.029199517632958,
Reptilia,Trioceros jacksonii,f,123,102,101.36538461538464,4,1169.792517347656,0.0289318287699769,removal,121.43045498989522,0.4088568854359778,1.913834311332105,0.7024880597948779,0.4217632770819743,-2.4333593215993616,0.910220706634886,2.724365609702936,
Mammalia,Sarcophilus harrisii,m,695,373,204.95718085106384,4,2292.147646577576,0.0239906072884842,removal,72.15265472372994,5.761689072675925,3.339747453310274,0.3123957099524535,0.0010302343816222,-1.468979574150221,7.68369022965363,10.690759658058626,
Aves,Spheniscus demersus,m,3410,1605,347.8480449657869,4,6623.428006196071,0.0268857774620866,removal,69.01060161902569,6.710217425698257,24.62809088995451,4.166048139549622,0.00109077883096,-5.106273731010016,0.6217903995386184,5.911619372842143,
Mammalia,Cynictis penicillata,m,361,155,246.8026315789474,4,3989.4765510669095,0.0220772015440345,removal,55.23115958133712,10.563797784870546,20.933533815387385,3.166957531065186,0.0010285869643093,-4.942167607055906,1.026284571610644,6.609982486360189,
Aves,Tadorna tadorna,f,843,452,259.3013592233009,4,4315.882521569278,0.0133795134415343,removal,74.33732004580088,3.786712898515272,13.40104159834238,2.7211044274025897,0.0010126801116922,-4.229049437867153,0.7151316191158397,4.924853843677821,
Aves,Anas crecca,f,327,149,167.32369942196533,4,3163.406668213754,0.0220134795291398,removal,230.2172979740426,5.163913186394112,33.70787641933926,5.439820168779527,0.0289773074454128,-5.721865587539373,0.4177389043569763,6.196505651564935,
Mammalia,Semnopithecus entellus,f,242,139,412.0836477987421,4,5911.614808557462,0.0186456015016282,removal,62.10143863782287,3.149825414538641,6.424500771008454,1.480589295158773,0.0010390316808313,-3.275444500102968,1.1986948414186849,4.339151169075225,
Aves,Bucephala clangula,m,380,206,155.8828382838284,4,4242.831116257194,0.0210953154497534,removal,253.9063736619428,5.035276837098954,109.72387590871702,14.565152574034666,0.0451564931221099,-7.36046100068216,0.1540623925569324,7.533314556850029,
Aves,Spinus cucullatus,m,125,55,127.02033898305086,4,1754.5690729067574,0.0265453311116159,removal,46.54701848491095,2.41358341792549,3.776366498323845,1.0270646646687789,0.0010035581838562,-2.501862713960441,1.5126322962583856,3.676853686268817,
Aves,Coturnix chinensis,m,475,331,91.899012345679,4,1399.744542781477,0.0127406711549125,removal,85.63507261313498,3.084025949075894,14.423577963906618,2.436283822620506,0.1458495026067749,-5.287382721900215,0.7208271406202289,5.920319229634085,
Mammalia,Leptailurus serval,m,853,379,284.13200723327304,4,5185.73288654558,0.0209878900604002,removal,50.3654608449433,9.592058370946411,18.03369297745388,2.792837581720788,0.0010095862037803,-4.739861665648448,1.1089455603155949,6.457121995022191,
Aves,Gyps fulvus,f,240,50,414.9725806451613,5,10584.375317765582,0.032831103780578,production,16.447162406053394,1.0,0.0001012158335649,0.0280028181270708,4.948785691090724,17.851731275688046,35.7106915261961,0.0036144874100048,10.224974440037304
Mammalia,Pteropus vampyrus,f,212,132,372.73949044585993,5,592.4369063479905,0.0216663081944792,removal,177.4728329500649,0.7424856414372256,10.824661991442916,0.2884880694834483,0.0013545849428512,-36.23518708916333,2.9868689779793227,37.52204384335543,9.085414507826265
Aves,Dendrocygna viduata,m,1462,852,241.65714285714284,4,3666.7485763161326,0.0161543493477938,removal,67.21533923922107,7.974203813792843,18.6397485235264,3.1415287402153016,0.0011784002391844,-4.664177166058894,0.8988818857585018,5.93333694036138,
Mammalia,Arvicola amphibius,f,140,76,72.32564102564103,4,821.8921448204294,0.0201339069613726,removal,69.52003200212494,8.877454577304993,14.438849583966675,2.231975018619436,0.001036879779284,-4.480391676381597,1.3349189555082228,6.469091035300956,
Aves,Ramphocelus bresilius,f,139,74,133.70128205128205,4,2460.708040710329,0.0247278653702374,removal,117.73538032593206,0.0012527750928951,14.804351558292629,2.6006059271718023,0.1982639277951506,-5.69241383943374,0.0136101216534338,5.692654701588172,
Aves,Ciconia ciconia,m,614,213,337.82426470588234,4,7036.857716384524,0.0225120370225568,removal,110.72029186110012,11.237831333494212,45.703364332485535,6.829847989149622,0.0010518216262698,-5.8690103688133926,0.4908290027944811,6.691710328706162,
Mammalia,Madoqua kirkii,f,591,336,118.47173913043478,4,2475.650296149353,0.0206027806925137,removal,119.419219058007,2.650876493931338,26.452050127446245,4.523544582879929,0.0452996108019709,-5.554628990631864,0.3599281980077999,5.847637763438481,
Aves,Aythya affinis,f,118,48,160.6159420289855,4,4581.923037077697,0.0170994204626992,removal,248.05433279415595,0.3619402023262544,18.693560489922504,3.2875224743385782,0.0894232402753173,-5.631167705548219,0.1829994068040553,5.686215268743825,
Aves,Anas melleri,f,358,207,167.74323144104804,4,3233.0198972706776,0.0163592902001988,removal,432.1081077561248,0.085120167682804,7.69039493478109,1.6878825599204903,0.2730848737719311,-4.531023089248548,0.1728518409749001,4.556238163360936,
Mammalia,Phloeomys pallidus,m,176,76,147.9981132075472,4,2878.454626417602,0.0193321794381191,removal,76.86174889514223,7.101142426974212,16.89405346969708,2.87811855214564,0.001016471991898,-4.636182288690783,0.9258815558126492,5.869825430610755,
Aves,Dromaius novaehollandiae,m,837,234,291.7970430107527,4,9335.991230606302,0.0321565176742402,removal,73.90700197196566,9.778865823509044,35.87903066421744,5.555772794130661,0.0010095404203644,-5.577909482763866,0.5628591970937296,6.457972993805915,
Reptilia,Stigmochelys pardalis,f,241,52,368.6055555555556,4,11940.392372194425,0.0288701889402501,removal,119.24422836629674,0.0002523669025145,11.894543955578737,2.0229716890674574,0.1958979431834717,-5.879675843417525,0.0078528335773858,5.879738218710239,
Aves,Lorius lory,m,142,64,193.8579710144928,4,3560.834801168572,0.0355578321663873,removal,168.16983576770872,0.0002228368372839,6.192811546748745,1.4470963375561736,0.2416681341664957,-4.27939727826843,0.0103156369373504,4.279474272740568,
Mammalia,Madoqua kirkii,m,570,344,121.4139264990329,4,2379.409304989152,0.0173668975323123,removal,200.21238614805043,0.2332209670528271,7.013220508165177,1.5722104500577163,0.2128965994022467,-4.38656925628855,0.307165982369199,4.46073902377873,
Mammalia,Otolemur garnettii,f,132,44,302.63090909090914,4,4610.364835509208,0.0465006163159709,removal,64.98983845068142,9.170544126241404,11.521019879473618,1.575476676827939,0.0010431417645084,-4.402317037353631,1.922142467933862,7.31272004779532,
Mammalia,Saguinus labiatus,m,471,253,199.5522796352584,4,4254.807839269382,0.0174091424564089,removal,67.1710930140689,1.1574570904333223,6.287046943040971,1.7986454941253671,0.0011153528596791,-3.1736762004900307,0.5981455495981649,3.4954341828755933,
Mammalia,Macaca nemestrina,f,316,125,432.7229813664596,4,8269.10451403359,0.0249662108301228,removal,47.48326316406019,3.1475543593987525,3.181228181592636,0.8455080174691032,0.0010070677938998,-1.90116588924244,2.098306323897193,3.762505045327835,
Aves,Aix sponsa,f,2281,1208,161.28210450966355,4,3610.7522886630086,0.0114971592245397,removal,219.60236789891496,0.0001058808599501,8.616172894515488,1.9243350288677532,0.1996731503044827,-4.477453159055725,0.0053472199006984,4.477480670081187,
Mammalia,Perameles gunnii,f,278,64,104.78243243243244,4,1427.5318494175297,0.0431215129741561,removal,43.02041984070093,9.24853537361036,11.40558951970217,1.553105964319464,0.0010385689266381,-4.366296948623472,1.9581023718844568,7.343729134862889,
Mammalia,Bison bison,m,2652,853,208.1638618246236,5,38195.11173302787,0.0259502064355461,production,24.08483614679426,43.79990976373976,0.4130398456822533,0.0985457698993808,0.0087736555605138,218.03995298962732,67.15813405829593,4.19135033501675,8.764541176985778
Mammalia,Bos grunniens,f,1216,502,314.81503875969,4,5364.445763010839,0.0203660892354465,removal,77.7463568886742,10.331093479166256,26.760655839179385,4.120531115500574,0.0010704724031252,-5.240855728126888,0.7800455212206783,6.494467603584258,
Mammalia,Arctictis binturong,m,500,182,395.9663793103449,4,5962.452211677783,0.0216307583875783,removal,71.89829273987561,9.633203349644235,12.208260882375823,1.6978753645892342,0.0010256856351164,-4.353475738981563,1.82801416649962,7.190316284098604,
Aves,Anser rossii,f,123,66,225.84054054054056,4,4145.685090046709,0.0443129682957342,removal,109.20232972269878,1.029053286811536,7.21028540344952,1.4797917927661923,0.1993161565225278,-4.524797875468204,0.6855171397308305,4.872499927825149,
Aves,Bucephala clangula,f,399,169,187.6686746987952,4,4889.26128770356,0.0223409859589143,removal,64.9942365558818,1.5384291112745627,5.526004483495422,1.5440731502234208,0.0010779786280536,-3.0806765386535298,0.8032872495883756,3.57884889242186,
Mammalia,Sarcophilus harrisii,f,666,355,210.12893258426968,4,2409.676940208218,0.0233110647390344,removal,85.97232673177496,7.690837662838214,5.115199775745206,0.4862025462886981,0.0010070766595435,-2.6116295647125773,5.703869665638363,10.520717784780778,
Aves,Agapornis nigrigenis,f,498,185,123.355223880597,4,2299.067188072319,0.022749064063422,removal,99.46521715866402,4.113768030049174,15.660330328828609,2.2134359305271065,0.1888338829727642,-6.145850497043528,0.9163321912668811,7.075122488455884,
Mammalia,Eulemur fulvus,m,337,117,368.89248554913297,4,8421.723078620667,0.0290794038020303,removal,94.06007996597327,11.639061039239422,29.94171687282564,4.495175138706682,0.001029235131338,-5.366239492093778,0.7589485852416169,6.66085657375304,
Mammalia,Cervus canadensis,f,1578,688,301.69901531728664,4,5571.867183197718,0.0320727076288727,removal,81.98513298504986,9.88583705741669,24.431458452276893,3.826528042738694,0.0010029003065417,-5.093008519969019,0.821678311136781,6.384758762878683,
Aves,Athene cunicularia,f,511,261,231.321554770318,4,3031.036657819719,0.0202453600331136,removal,72.76888996898197,9.7669837035863,22.719468422754964,3.583333336963114,0.0010144395839898,-4.977481828714786,0.8721536879573253,6.3403167627184205,
Mammalia,Hypogeomys antimena,m,178,152,199.8144578313253,4,2270.8650947821943,0.0178240360074519,removal,70.38726159278303,4.463722185180671,12.529630832607848,2.463461046073463,0.0010001527720351,-4.180204008677644,0.8576357562683465,5.086189957246924,
Mammalia,Rattus norvegicus,f,1235,1049,80.17012252591894,4,861.7052869726128,0.0101039242820959,removal,39.69138416694477,3.545920905625181,3.008983713975024,0.3634746013519566,0.271637844156462,-3.400576702099682,5.1807239646264645,8.27838782347653,
Mammalia,Chinchilla lanigera,f,664,400,203.6467213114754,4,3278.8633474613957,0.0106031069373559,removal,89.13268638611771,2.9574534754646065,15.425731227386317,3.1619821823417977,0.0010003506056255,-4.410842213957294,0.5438755585375296,4.878500363958994,
Mammalia,Nasua narica,m,291,153,308.5395721925134,4,4252.658739504295,0.029784617300529,removal,57.0779021452181,9.565986892954532,13.18194057869264,1.906327903323944,0.0010958303862082,-4.405824998716462,1.6224349229785793,6.914833778442899,
Aves,Otus scops,f,121,73,268.31875,4,3702.16609754067,0.0258524215382408,removal,58.99859832087532,2.4769857294756568,8.297189887040338,1.948533060672177,0.0010554065633346,-3.622569801236783,0.8077072356331314,4.25817249627681,
Mammalia,Phacochoerus africanus,m,506,269,211.54413407821232,4,3570.185061766103,0.049687547157435,removal,58.581884529907256,11.48868423675758,37.78996217999656,5.583050236625039,0.0010410186205967,-5.739805071320546,0.6071047221526322,6.768694634358269,
Mammalia,Vulpes corsac,f,159,94,239.6727272727273,4,3322.2139367417312,0.031588952339413,removal,79.61281607672572,10.177836685877084,17.048547974459645,2.5646338142286536,0.0010042114915124,-4.66328938079533,1.243948425894192,6.647556419116783,
Aves,Entomyzon cyanotis,m,190,72,235.2877777777778,5,27102.028843697244,0.0219437346582627,production,71.52560442406684,22.90402277982092,2.067527664314764,0.0908350276495346,0.0203473119249711,103.3134900536773,52.68688598994598,22.761347883239807,9.055041508427362
Mammalia,Cervus hanglu,f,271,180,199.10637450199204,4,3533.689443354352,0.0354139474299745,removal,124.3638057820499,5.681352984279133,41.44705373406979,6.777662383876336,0.0012318771399496,-5.696119850078775,0.3516786106265603,6.11524318955012,
Aves,Aythya novaeseelandiae,f,124,59,228.25671641791047,4,3775.818901648345,0.0348508713620748,removal,114.57938038697466,5.558639473917645,20.182591686916943,3.5990752973007405,0.0010542226792573,-4.835484259807053,0.6550784621920342,5.607715876923615,
Mammalia,Pongo abelii,m,228,90,574.0524193548388,4,11435.370809007794,0.0206210106312308,removal,78.17375555401668,1.063909232493925,0.5887410521885178,0.3953862257677736,0.001000006933526,-0.1436226965956782,2.608739735572462,1.4890277248411514,
Aves,Cygnus buccinator,m,290,73,197.98442622950824,4,4504.656162175299,0.023731720607967,removal,132.36921410518698,5.591171892851177,14.93854711928898,2.741437397070708,0.0010074893867633,-4.429413994949671,0.8625277753847602,5.449165877452163,
Aves,Ploceus castaneiceps,f,541,213,195.65060240963857,4,4028.277017943691,0.0192978746266942,removal,77.65962825110182,5.856487697088382,24.00368008092607,4.1994576177580045,0.0010002468630314,-5.018609104009384,0.5762692088930519,5.715900067528504,
Aves,Falco biarmicus,f,144,52,361.1929824561404,4,5409.653735333543,0.0373326442394193,removal,51.45800030813552,9.999243357890432,14.746082763043166,2.112906426209784,0.0010266616321397,-4.612821923014141,1.4965916062623152,6.979051499926232,
Aves,Pulsatrix perspicillata,f,149,56,508.7015873015873,4,8009.332662674668,0.0237780199743148,removal,87.01865173084661,17.719829200898243,43.060977507115616,5.699677856602447,0.0010052216016829,-6.000525602872159,0.7385492398959306,7.554984437801907,
Mammalia,Redunca fulvorufula,f,113,96,138.60204081632654,4,2223.7334836579325,0.0139517959197927,removal,102.96322498796508,5.843007723758893,28.03004804502801,4.585635578158086,0.0243523178581569,-5.475477445862351,0.5271311633662935,6.112576450370017,
Mammalia,Mandrillus leucophaeus,m,145,59,430.75714285714287,4,6199.56249479134,0.0225657978110486,removal,47.459532296983525,3.983657036551335,4.957334397287308,0.6523094010489969,0.2041937903110694,-4.546164556639423,3.05975979199621,7.599667258076122,
Mammalia,Ursus arctos,m,753,434,334.5223509933776,5,64443.10453396332,0.0566501472869102,production,88.36492689186707,54.90022195220522,0.1503895938169879,0.1316798926729405,0.6397147005822195,207.31883075035003,56.26879129649684,1.142084723523564,9.1872302519765
Aves,Rollulus rouloul,f,2273,1467,124.63802325581396,4,2048.250523484914,0.0152507489294157,removal,152.52756717382,1.0844991164515676,21.52899124410469,4.496430761919399,0.0010103063167874,-4.667422406148708,0.2316043387274095,4.788017960030719,
Mammalia,Myocastor coypus,f,523,430,82.0312114989733,4,1102.321222333425,0.0421691220974728,removal,496.6687081386335,0.0342866659001619,141.9483961233613,20.076686590076164,0.0039592264963923,-7.069456015743522,0.0092229655903931,7.070309908285658,
Aves,Threskiornis spinicollis,m,167,75,464.1795180722892,4,7050.765504058378,0.0275603718561458,removal,72.13428617804311,4.889095033065737,13.2616816525655,2.525425267221484,0.0010258914513704,-4.2832921157606965,0.8755475118919482,5.251266717211644,
Aves,Pitta sordida,m,195,164,94.55957446808512,4,1482.8687717771077,0.0243572517821748,removal,150.05626112106256,0.0206225767410742,30.125692048761707,6.084652572695973,0.0012018089016762,-4.949400216460957,0.0236012865969315,4.951094855266928,
Aves,Oxyura leucocephala,f,284,158,84.54,4,2804.32275235127,0.0465293314435668,removal,178.48031444102526,0.0025287896109568,157.27009443171383,22.584160164510838,0.0019374591516069,-6.96367847603399,0.0022266522925755,6.963734461946075,
Aves,Pteroglossus viridis,f,252,153,183.42958579881656,4,2783.181676372891,0.0201727145630933,removal,96.11216483497992,5.40659257375161,34.15553370146459,5.803253239856851,0.0010135032146621,-5.419759592528935,0.4006732043152405,5.885583876795821,
Aves,Euphonia violacea,f,87,60,76.68028169014086,4,1236.4792076397723,0.0318415883599504,removal,81.49069984117523,0.0001,0.3960118458978102,0.6267657407881815,0.0010000000017405,-0.631754130977027,0.0159549243827931,0.631833905598941,
Aves,Chalcophaps indica,m,579,308,171.14335106382978,4,3345.008591523252,0.0152593224646784,removal,227.97290313686244,3.9075269139896767,32.731062267186395,5.825173850779303,0.0010725740657391,-5.283498758766505,0.3393455025333583,5.618898784077932,
Aves,Liocichla omeiensis,f,117,72,140.3865168539326,4,2286.815604368271,0.0354747850188181,removal,68.26035740412772,1.0488014494418356,3.828783273959474,1.2453897013572446,0.0010108695818442,-2.653292014248544,0.8223209776849146,3.074365614061853,
Mammalia,Oryctolagus cuniculus,f,2573,1250,145.1319071791153,4,2228.457005705225,0.0103069776026076,removal,86.3087768969126,7.957944893972018,24.842612301001097,4.1020076640816105,0.0010070290756169,-5.086202065564937,0.6877078730531114,6.056208163268524,
Reptilia,Basiliscus plumifrons,f,500,361,177.9567934782609,4,2258.0810287326394,0.0169417104932743,production,94.9659266048111,0.3474011708665901,0.0001000000002759,0.4267547865453578,4.9999999998766205,0.4067923568903379,1.3811385202288242,0.0002343266049466,
Aves,Trichoglossus moluccanus,f,1442,620,172.87506925207757,4,3881.945414151144,0.0161684861520325,removal,133.91591248475015,2.734253063343701,29.776040903928163,5.042470444191072,0.0338958021221228,-5.633927791284011,0.3279261062858546,5.905050160131364,
Mammalia,Leontopithecus rosalia,m,1147,770,293.70732177263966,4,4544.963747697508,0.0198495069674515,removal,58.02949142595753,7.6557832472539955,17.799783617345714,2.971722341532326,0.0010473962575554,-4.70161421154653,0.9310791152097236,5.989719621035493,
Mammalia,Ursus americanus,f,205,79,695.5367816091955,4,8598.14198927462,0.0234638124911466,removal,59.47358907293528,5.929889815269216,4.28904861779712,0.5418496095306101,0.001000726394603,-2.443673829182138,4.494118784469919,7.915570192091877,
Mammalia,Kerodon rupestris,f,375,232,92.92535211267608,4,1531.298445342436,0.0133701142247092,removal,400.0834156591445,0.085571270104652,10.582873025491434,2.1859041311113483,0.16661590622925,-4.821843392134659,0.133823652237237,4.841416819186363,
Aves,Platycercus eximius,f,137,76,191.8060975609756,4,6241.788519697611,0.0388232711021491,removal,59.06214238610119,0.0001000012630992,3.6299380511296055,1.901122411045833,0.0023343398662479,-1.909339466731764,0.0052600837782264,1.909365767316755,
Mammalia,Ursus maritimus,m,259,149,428.0852459016394,4,7721.980873588511,0.0221508061596706,removal,81.19632824184373,9.11789267442793,12.870324768351486,1.8844596742263728,0.0010364535514355,-4.410483569806072,1.6023610866479796,6.8297162016136745,
Aves,Cacatua moluccensis,f,177,69,399.7025316455697,4,7136.099695855417,0.034313721799114,removal,61.32165688299574,5.992745846652779,15.563106325102687,2.781369277042778,0.0010384484196719,-4.518182287228528,0.8801451023786085,5.5954836538820825,
Aves,Psittacula derbiana,f,178,69,230.1691358024692,4,4871.301274168327,0.0257019623476241,removal,154.38636262412183,1.0253199232730188,22.973856289334325,3.8083357663566666,0.1058894473845328,-5.8979033640161,0.265885385429266,6.032518585227794,
Mammalia,Vulpes velox,m,113,48,343.836,4,4132.7750150390775,0.0436824703787465,removal,42.14438441605307,8.728174920682086,7.289444382411414,0.7162004037332041,0.0010051922990949,-4.084550786095496,4.125030453926962,10.177939504662506,
Mammalia,Potamochoerus porcus,f,604,314,206.67064393939395,4,4369.648360094896,0.0375292543595891,removal,53.61181054404005,9.9032916380375,19.46075294852428,2.9410611832915228,0.0010300453374808,-4.933289797551063,1.070004797770841,6.616915370235362,
Mammalia,Micromys minutus,m,182,127,81.4544776119403,4,1235.9333406461988,0.0150483525119811,removal,231.1203096630052,0.0001001522882998,1.4902008361556105,0.7293664034717167,0.3937510070937115,-2.043075678998211,0.0137209658555661,2.04314433604618,
Mammalia,Chinchilla lanigera,m,689,386,180.80912778904667,4,3302.8465290189124,0.0091586134394969,removal,80.71998469298705,1.7818052374235482,13.398776557938568,2.3111910576392742,0.1596734255932716,-5.411873630215039,0.5775562223130009,5.797347005844041,
Reptilia,Elaphe taeniura,f,160,100,317.558,4,3708.9387960294416,0.0220742314906308,removal,53.92112271301448,6.900929230832351,14.34924521633297,1.798334856485072,0.1553833597408631,-6.060484543028299,1.4607746538143047,7.979184279605872,
Aves,Lamprotornis iris,f,110,59,156.7805194805195,4,3126.397604564043,0.0196483427988202,removal,65.74281856208108,0.8832004177367442,8.392271676779853,1.6417156771071353,0.2233184333087765,-4.842904029473208,0.5724422598341373,5.111891050201739,
Mammalia,Zalophus californianus,m,796,347,388.5584867075665,4,6844.720741896414,0.0384644471374192,removal,46.7429477579426,9.072332651750262,19.37884315321131,3.003806874928262,0.0011674345017146,-4.941288653149733,1.0027380061179008,6.451427791500119,
Aves,Agapornis canus,m,82,55,144.5637931034483,4,2901.208725592103,0.0317838480801041,removal,300.5462114321999,0.0001003560064599,41.177958451709095,6.077704141751299,0.1509513585182212,-6.77524066873061,0.0016482843315358,6.775248924809231,
Mammalia,Capra caucasica,m,860,369,122.5320284697509,4,3269.488322297316,0.0316602640627317,removal,99.68134663812816,6.527598513199117,58.183522004031424,8.835424554807135,0.0112899428986054,-6.215855549075048,0.289167376346759,6.58525480503087,
Reptilia,Testudo kleinmanni,f,150,62,305.30625000000003,4,6244.889285062802,0.0400608463252092,removal,81.07282107695937,0.000100000000033,0.366400916184282,0.5376021203774006,0.0010000000000016,-0.6814536295487161,0.0186011171135858,0.6815466351342995,
Reptilia,Epicrates cenchria,f,253,109,399.181679389313,4,6426.075076622957,0.0297207366760648,removal,55.02700512576848,7.184420317377693,17.699062976807397,2.987657836653532,0.0010308557141147,-4.721709643270128,0.8971498896218549,5.924059562534133,
Aves,Sarkidiornis melanotos,m,256,115,157.71835443037975,4,2963.934769326233,0.026092386682169,removal,56.57471013208851,8.375429589598014,20.86482426369037,3.383884446069406,0.0013618817458015,-4.928392128833734,0.8552400333543689,6.16593875950054,
Aves,Garrulax leucolophus,f,127,66,253.8304347826087,4,4869.88259693576,0.0249840792900696,removal,91.43306138180196,5.640905770064624,29.45887954618422,5.058461199577936,0.0010608822662882,-5.266112679360781,0.4695220572117685,5.823683998731114,
Aves,Tadorna cana,m,135,65,253.693670886076,4,4219.693482507894,0.0264867209466294,removal,96.17607381404378,7.611687871959894,21.98424121811656,3.734163549529164,0.0010182870624903,-4.868130985968384,0.7388344719841892,5.887326820724958,
Mammalia,Ursus americanus,m,184,81,524.7424242424242,4,7603.275923933271,0.0355259515133201,removal,87.12135068327188,8.287980731667849,9.97577502060548,1.4748306258177373,0.0010484771828503,-3.954206369655534,1.9520108123503264,6.764014013523955,
Aves,Ptilopsis leucotis,f,126,64,315.41428571428577,4,4910.570928912988,0.0248787660323785,removal,50.47656582202762,1.69835359642377,1.7078903398102705,0.7005254914049511,0.0010127220712106,-1.2258134102674514,1.8603305334929856,2.438013121242713,
Aves,Mareca strepera,m,221,131,196.53269230769232,4,3195.6162697738373,0.0276806532746104,removal,140.99176340317354,7.579964275322751,43.02092514840592,6.806735105214366,0.0010134978862731,-5.763547780887095,0.4044778368967162,6.320346610146371,
Mammalia,Meriones unguiculatus,f,172,107,132.91559633027524,4,1787.2878687175385,0.023974480434412,removal,61.9470219030045,4.011217707295409,6.109881284710789,1.4345151742396312,0.0010001284745269,-2.8610868011476875,1.396152860101465,4.259195994876352,
Mammalia,Notamacropus parma,m,798,491,156.10501792114698,4,2175.437972375905,0.0141958876037454,removal,77.46602658415213,3.180319189328657,11.325582744076666,2.4475531193203914,0.0010867309002991,-3.977614652186,0.7286235914282896,4.627308251116292,
Aves,Strix uralensis,f,192,77,352.79195402298853,4,5717.295659426061,0.0298569793240654,removal,102.00229350687005,10.559813591369398,29.90602870786985,3.850068818843474,0.084104717484734,-6.396280968188671,0.8440334012155696,7.767660817256079,
Mammalia,Ursus thibetanus,f,207,100,659.6093023255814,4,9775.8939060277,0.0313648093879309,production,70.36604741308838,1.288298991030312,0.0001000125219304,0.1370833582474044,4.999983461612803,4.698232456713396,8.279871526425822,0.0007295744954683,
Aves,Pycnonotus jocosus,f,147,80,152.2112359550562,4,3119.939805988114,0.0235244889683237,removal,127.8338668239303,0.0001025157757091,10.94609646271376,2.829200668055084,0.0010693131504319,-3.8689532801328994,0.0035787519622574,3.8689713975780258,
Mammalia,Gazella spekei,m,423,338,82.3384133611691,4,1466.3040396453127,0.021967052217327,removal,243.8851549932733,0.000974889883447,93.20542606468936,14.43012561189811,0.0010056878642562,-6.45905247996574,0.0021637529364557,6.459086259639932,
Mammalia,Semnopithecus entellus,m,212,114,261.7291666666667,4,4788.837555411266,0.0360019743128124,removal,82.91033702390268,2.974341476870133,15.08346332748406,3.082419030886748,0.0010000004687955,-4.410916378600746,0.5595046964417384,4.893385090198091,
Mammalia,Felis nigripes,m,232,201,197.5472103004292,4,2395.275591428722,0.0231799849981106,removal,214.5567905451171,0.0001000011450598,0.2519339032588102,0.5318137981781841,0.4110022181661817,-0.4736317552292742,0.0188036814522059,0.4737257741748172,
Mammalia,Gazella subgutturosa,f,970,536,120.23537263626253,4,2701.741432912084,0.0135771493731155,removal,82.2180325682275,6.955845117104369,30.558836289809868,5.100289401908834,0.0010009297797526,-5.309681784159617,0.51710666084228,5.991588688746352,
Aves,Dendrocygna arcuata,m,142,57,216.92567567567568,5,7729.563533297158,0.0362974506199661,production,35.19185591000132,3.193449319044335,0.0137171014837534,0.1028555604404251,1.9724320791829093,15.390588036854904,17.374096892364854,0.1333627606034828,9.054004764258517
